file;packageClass;class;type;cbo;wmc;dit;noc;lcom;nom;nof;loc;
Algorithm-Linux6988248;IntroductionWaitNotify.MyClass;MyClass;class;1;3;2;0;0;2;2;18;
Algorithm-Linux6988248;haimenboy.Q10_Palindrome;Q10_Palindrome;class;2;9;1;0;3;3;0;30;
Algorithm-Linux6988248;Question7_5.Point;Point;class;1;3;1;0;0;3;2;15;
Algorithm-Linux6988248;Lintcode.Intensive.L2.NumIslands;NumIslands;class;4;23;1;0;3;3;0;79;
Algorithm-Linux6988248;Lintcode.Intensive.L1.KthSmallest;KthSmallest;class;5;11;1;0;0;4;3;50;
Algorithm-Linux6988248;CareerCup.ObjectOrientedDesign.Q8_5_OnlineBookReader.Book;Book;class;0;2;1;0;1;2;2;14;
Algorithm-Linux6988248;Question3_6.Question;Question;class;0;5;1;0;1;2;0;29;
Algorithm-Linux6988248;haimenboy.Q30_SudokuSolver;Q30_SudokuSolver;class;3;30;1;0;3;3;0;86;
Algorithm-Linux6988248;haimenboy.Q5_ConvertToRational;Q5_ConvertToRational;class;1;10;1;0;3;3;0;35;
Algorithm-Linux6988248;Lintcode.Base.Ladders.SearchRecursionLadder.TopSort;TopSort;class;2;9;1;0;1;2;0;36;
Algorithm-Linux6988248;Question3_7.Animal;Animal;class;1;5;1;2;2;5;2;18;
Algorithm-Linux6988248;Question10_2.AnagramComparator;AnagramComparator;class;1;2;1;0;1;2;0;13;
Algorithm-Linux6988248;Question5_2.Question;Question;class;0;20;1;0;3;3;0;59;
Algorithm-Linux6988248;LeetCode.OnlineJudge.Q108_SwapNodesInPairs;Q108_SwapNodesInPairs;class;2;25;1;0;10;5;0;96;
Algorithm-Linux6988248;CareerCup.ThreadsAndLocks.Q16_5_Foo.Foo;Foo;class;1;8;1;0;0;5;1;49;
Algorithm-Linux6988248;Question2_5.QuestionB;QuestionB;class;2;19;1;0;21;7;0;82;
Algorithm-Linux6988248;LeetCode.OnlineJudge.Q38_JumpGame;Q38_JumpGame;class;2;19;1;0;3;3;0;47;
Algorithm-Linux6988248;LeetCode.OnlineJudge.Q120_ValidSudoku;Q120_ValidSudoku;class;0;1;1;0;0;1;0;10;
Algorithm-Linux6988248;algorithm.java.AlgorithmJava;AlgorithmJava;class;2;8;1;0;3;3;0;35;
Algorithm-Linux6988248;CareerCup.ObjectOrientedDesign.Q8_10_HashTable.Entry;Entry;class;3;18;1;0;5;10;3;60;
Algorithm-Linux6988248;LeetCode.OnlineJudge.Q98_SimplifyPath;Q98_SimplifyPath;class;1;23;1;0;3;3;0;60;
Algorithm-Linux6988248;Question3_2.StackWithMin2;StackWithMin2;class;0;10;5;0;0;4;1;28;
Algorithm-Linux6988248;Lintcode.Base.Ladders.StringLadder.Anagrams;Anagrams;class;1;12;1;0;1;2;0;42;
Algorithm-Linux6988248;Question4_2.Graph;Graph;class;1;5;1;0;0;3;2;20;
Algorithm-Linux6988248;LeetCode.OnlineJudge.Q47_MaxRectangle;Q47_MaxRectangle;class;3;28;1;0;3;3;0;82;
Algorithm-Linux6988248;Princeton.Graphs.Undirected.Bridge;Bridge;class;3;15;1;0;1;3;2;51;
Algorithm-Linux6988248;LeetCode.OnlineJudge.Q59_NQueen;Q59_NQueen;class;2;18;1;0;10;5;0;59;
Algorithm-Linux6988248;Question9_1.Question;Question;class;0;14;1;0;3;3;0;43;
Algorithm-Linux6988248;LeetCode.OnlineJudge.Q27_DistinctSubsequences;Q27_DistinctSubsequences;class;2;19;1;0;3;3;0;69;
Algorithm-Linux6988248;CareerCup.RecursiveAndDP.Q9_4_Subsets;Q9_4_Subsets;class;1;14;1;0;6;4;0;66;
Algorithm-Linux6988248;Question8_8.Question;Question;class;2;2;1;0;0;1;0;15;
Algorithm-Linux6988248;Lintcode.Base.L3.MaxPathSum;MaxPathSum;class;2;4;1;0;0;2;1;27;
