file;packageClass;class;type;cbo;wmc;dit;noc;lcom;nom;nof;loc;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.util.AtomicTime;AtomicTime;class;4;1;1;0;0;1;2;74;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.nameservice.mock.MockNetAddressNameService;MockNetAddressNameService;class;4;18;1;0;0;4;3;143;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.api.NetLayerIDs;NetLayerIDs;enum;1;6;1;0;1;3;1;98;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.directory.Directory;Directory;class;22;199;1;0;266;27;24;929;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.control.ControlNetLayer;ControlNetLayer;class;10;9;1;0;0;9;3;91;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.echo.EchoNetLayer;EchoNetLayer;class;7;9;1;0;36;9;0;86;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.tool.NetlibProxy;NetlibProxy;class;8;23;1;0;3;6;5;230;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.modification.AddModificator;AddModificator;class;1;2;1;0;0;2;1;31;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.TorRemoteAbstractTest;TorRemoteAbstractTest;class;7;4;1;2;1;2;4;103;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.api.impl.Socket2NetSocket;Socket2NetSocket;class;1;5;1;0;0;5;1;52;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.redirect.ConditionalNetLayerLocalTest;ConditionalNetLayerLocalTest;class;12;8;1;0;0;8;5;228;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.NetProperties;NetProperties;class;2;22;1;0;3;6;2;208;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.TorCleanRemoteTest;TorCleanRemoteTest;class;5;5;2;0;1;3;1;106;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.util.Parsing;Parsing;class;3;14;1;0;6;4;1;122;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.Hurryable;Hurryable;interface;0;1;1;0;0;1;0;38;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tls.android.LocalProxySocket;LocalProxySocket;class;8;48;2;0;0;36;8;401;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.common.LookupServiceUtil;LookupServiceUtil;class;3;7;1;0;0;1;2;67;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.MyKeepAliveCleanerEntry;MyKeepAliveCleanerEntry;class;8;48;4;0;59;14;8;262;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.PosterOutputStream;PosterOutputStream;class;1;11;3;0;0;5;1;111;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.mock.MockNetSocket;MockNetSocket;class;3;6;1;0;0;6;2;71;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.api.Fingerprint;Fingerprint;interface;2;8;1;0;28;8;0;52;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.api.impl.NetSocket2SocketImpl;NetSocket2SocketImpl;class;6;53;2;0;46;17;11;259;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.StreamFactory;StreamFactory;interface;3;1;1;0;0;1;0;31;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.util.CallableNewDate;CallableNewDate;class;0;4;1;0;0;2;2;30;
