file;packageClass;class;type;cbo;wmc;dit;noc;lcom;nom;nof;loc;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tor.TorHiddenServicePortPrivateNetAddress;TorHiddenServicePortPrivateNetAddress;class;6;15;1;0;31;11;5;129;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.control.ControlNetSocketThread;ControlNetSocketThread;class;4;16;2;0;2;5;3;195;
silvertunnel-monteux28567222;com.maxmind.geoip.DatabaseInfo;DatabaseInfo;class;0;3;1;0;0;3;11;80;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.api.util.Hostname;Hostname;class;2;4;1;0;6;4;1;41;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.redirect.ConditionalNetAddressNameService;ConditionalNetAddressNameService;class;3;3;1;0;0;3;1;71;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tor.clientimpl.HiddenServiceServer;HiddenServiceServer;class;15;21;1;0;0;3;3;255;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tor.circuit.CircuitsStatus;CircuitsStatus;class;0;8;1;0;20;8;4;69;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.adapter.url.impl.net.https.HttpsHandler;HttpsHandler;class;5;2;4;0;1;2;1;51;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.socks.SocksServerNetLayer;SocksServerNetLayer;class;7;7;1;0;19;7;1;106;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.api.impl.SocketTimeoutInputStreamThread;SocketTimeoutInputStreamThread;class;3;17;2;0;0;6;5;167;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.nameservice.inetaddressimpl.DefaultIpNetAddressNameService;DefaultIpNetAddressNameService;class;6;38;1;0;7;6;7;299;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.adapter.url.impl.net.http.KeepAliveEntry;KeepAliveEntry;class;6;69;7;0;164;20;14;420;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tor.circuit.cells.CellRelayDrop;CellRelayDrop;class;2;1;3;0;0;1;0;38;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.nameservice.mock.MockNetAddressNameService;MockNetAddressNameService;class;4;18;1;0;0;4;3;143;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.util.FileUtil;FileUtil;class;2;7;1;0;4;5;2;139;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tor.circuit.cells.CellPadding;CellPadding;class;2;1;2;0;0;1;0;37;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tor.circuit.cells.CellRelayEnd;CellRelayEnd;class;2;1;3;0;0;1;0;43;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.adapter.url.impl.net.http.ProgressSource;ProgressSource;class;1;24;1;0;52;16;9;219;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.tool.SimpleHttpClientCompressed;SimpleHttpClientCompressed;class;7;30;1;0;8;5;4;205;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tor.circuit.Circuit;Circuit;class;32;301;1;0;2256;75;39;1524;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.api.NetLayerFactory;NetLayerFactory;interface;2;1;1;0;0;1;0;54;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.control.ControlNetSocket;ControlNetSocket;class;6;30;1;0;218;24;12;218;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.adapter.url.impl.net.http.AuthCacheValue;AuthCacheValue;class;3;9;1;1;36;9;2;81;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.api.NetSocket;NetSocket;interface;0;3;1;0;3;3;0;34;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tor.directory.RouterExitPolicyImpl;RouterExitPolicyImpl;class;4;30;1;0;0;12;5;198;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.mock.NopNetLayer;NopNetLayer;class;7;6;1;0;15;6;0;77;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.adapter.socket.InvalidSocketImpl;InvalidSocketImpl;class;0;15;2;0;105;15;0;126;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.adapter.httpclient.HttpClientUtil;HttpClientUtil;class;12;10;1;0;0;3;3;123;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.adapter.nameservice.NameServiceNetlibAdapter;NameServiceNetlibAdapter;class;8;6;1;0;0;3;2;105;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tor.TorNetServerSocket;TorNetServerSocket;class;9;14;1;0;31;11;9;175;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.tool.DynByteBuffer;DynByteBuffer;class;1;93;1;0;269;43;6;568;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tor.clientimpl.TorBackgroundMgmtThread;TorBackgroundMgmtThread;class;8;67;2;0;0;8;12;369;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tls.TLSNetSocket;TLSNetSocket;class;1;6;1;0;0;6;3;72;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.modification.ModificatorNetLayer;ModificatorNetLayer;class;8;7;1;0;0;7;3;87;
